ITAPIPOCA (A359);
Data;Hora (UTC);Temp. Ins. (C);Temp. Max. (C);Temp. Min. (C);Umi. Ins. (%);Umi. Max. (%);Umi. Min. (%);Pto Orvalho Ins. (C);Pto Orvalho Max. (C);Pto Orvalho Min. (C);Pressao Ins. (hPa);Pressao Max. (hPa);Pressao Min. (hPa);Vel. Vento (m/s);Dir. Vento (m/s);Raj. Vento (m/s);Radiacao (KJ/m²);Chuva (mm);
25/08/2019;1200;;;;;;;;;;;;;;;;;;
25/08/2019;1300;;;;;;;;;;;;;;;;;;
25/08/2019;1400;;;;;;;;;;;;;;;;;;
25/08/2019;1500;;;;;;;;;;;;;;;;;;
25/08/2019;1600;;;;;;;;;;;;;;;;;;
25/08/2019;1700;;;;;;;;;;;;;;;;;;
25/08/2019;1800;;;;;;;;;;;;;;;;;;
25/08/2019;1900;;;;;;;;;;;;;;;;;;
25/08/2019;2000;;;;;;;;;;;;;;;;;;
25/08/2019;2100;;;;;;;;;;;;;;;;;;
25/08/2019;2200;;;;;;;;;;;;;;;;;;
25/08/2019;2300;;;;;;;;;;;;;;;;;;
26/08/2019;0000;;;;;;;;;;;;;;;;;;
26/08/2019;0100;;;;;;;;;;;;;;;;;;
26/08/2019;0200;;;;;;;;;;;;;;;;;;
26/08/2019;0300;;;;;;;;;;;;;;;;;;
26/08/2019;0400;;;;;;;;;;;;;;;;;;
26/08/2019;0500;;;;;;;;;;;;;;;;;;
26/08/2019;0600;;;;;;;;;;;;;;;;;;
26/08/2019;0700;;;;;;;;;;;;;;;;;;
26/08/2019;0800;;;;;;;;;;;;;;;;;;
26/08/2019;0900;;;;;;;;;;;;;;;;;;
26/08/2019;1000;;;;;;;;;;;;;;;;;;
26/08/2019;1100;;;;;;;;;;;;;;;;;;
26/08/2019;1200;;;;;;;;;;;;;;;;;;
26/08/2019;1300;;;;;;;;;;;;;;;;;;
26/08/2019;1400;;;;;;;;;;;;;;;;;;
26/08/2019;1500;;;;;;;;;;;;;;;;;;
26/08/2019;1600;;;;;;;;;;;;;;;;;;
26/08/2019;1700;;;;;;;;;;;;;;;;;;
26/08/2019;1800;;;;;;;;;;;;;;;;;;
26/08/2019;1900;;;;;;;;;;;;;;;;;;
26/08/2019;2000;;;;;;;;;;;;;;;;;;
26/08/2019;2100;;;;;;;;;;;;;;;;;;
26/08/2019;2200;;;;;;;;;;;;;;;;;;
26/08/2019;2300;;;;;;;;;;;;;;;;;;
27/08/2019;0000;;;;;;;;;;;;;;;;;;
27/08/2019;0100;;;;;;;;;;;;;;;;;;
27/08/2019;0200;;;;;;;;;;;;;;;;;;
27/08/2019;0300;;;;;;;;;;;;;;;;;;
27/08/2019;0400;;;;;;;;;;;;;;;;;;
27/08/2019;0500;;;;;;;;;;;;;;;;;;
27/08/2019;0600;;;;;;;;;;;;;;;;;;
27/08/2019;0700;;;;;;;;;;;;;;;;;;
27/08/2019;0800;;;;;;;;;;;;;;;;;;
27/08/2019;0900;;;;;;;;;;;;;;;;;;
27/08/2019;1000;;;;;;;;;;;;;;;;;;
27/08/2019;1100;;;;;;;;;;;;;;;;;;
27/08/2019;1200;;;;;;;;;;;;;;;;;;
27/08/2019;1300;;;;;;;;;;;;;;;;;;
27/08/2019;1400;;;;;;;;;;;;;;;;;;
27/08/2019;1500;;;;;;;;;;;;;;;;;;
27/08/2019;1600;34,0;;;32,0;;;15,1;;;1001,0;;;;;;132,00;0,0;
27/08/2019;1700;33,5;34,9;33,5;32,0;32,0;30,0;14,4;15,2;14,1;1000,2;1001,0;1000,2;;;;2548,31;0,0;
27/08/2019;1800;34,8;34,9;33,0;34,0;34,0;30,0;16,7;16,7;14,1;999,8;1000,2;999,7;;;;1835,90;0,0;
27/08/2019;1900;;;;;;;;;;;;;;;;;;
27/08/2019;2000;;;;;;;;;;;;;;;;;;
27/08/2019;2100;;;;;;;;;;;;;;;;;;
27/08/2019;2200;;;;;;;;;;;;;;;;;;
27/08/2019;2300;;;;;;;;;;;;;;;;;;
28/08/2019;0000;;;;;;;;;;;;;;;;;;
28/08/2019;0100;;;;;;;;;;;;;;;;;;
28/08/2019;0200;;;;;;;;;;;;;;;;;;
28/08/2019;0300;;;;;;;;;;;;;;;;;;
28/08/2019;0400;;;;;;;;;;;;;;;;;;
28/08/2019;0500;;;;;;;;;;;;;;;;;;
28/08/2019;0600;;;;;;;;;;;;;;;;;;
28/08/2019;0700;;;;;;;;;;;;;;;;;;
28/08/2019;0800;;;;;;;;;;;;;;;;;;
28/08/2019;0900;;;;;;;;;;;;;;;;;;
28/08/2019;1000;;;;;;;;;;;;;;;;;;
28/08/2019;1100;;;;;;;;;;;;;;;;;;
28/08/2019;1200;;;;;;;;;;;;;;;;;;
28/08/2019;1300;;;;;;;;;;;;;;;;;;
28/08/2019;1400;;;;;;;;;;;;;;;;;;
28/08/2019;1500;;;;;;;;;;;;;;;;;;
28/08/2019;1600;;;;;;;;;;;;;;;;;;
28/08/2019;1700;;;;;;;;;;;;;;;;;;
28/08/2019;1800;;;;;;;;;;;;;;;;;;
28/08/2019;1900;;;;;;;;;;;;;;;;;;
28/08/2019;2000;;;;;;;;;;;;;;;;;;
28/08/2019;2100;;;;;;;;;;;;;;;;;;
28/08/2019;2200;;;;;;;;;;;;;;;;;;
28/08/2019;2300;;;;;;;;;;;;;;;;;;
29/08/2019;0000;;;;;;;;;;;;;;;;;;
29/08/2019;0100;;;;;;;;;;;;;;;;;;
29/08/2019;0200;;;;;;;;;;;;;;;;;;
29/08/2019;0300;;;;;;;;;;;;;;;;;;
29/08/2019;0400;;;;;;;;;;;;;;;;;;
29/08/2019;0500;;;;;;;;;;;;;;;;;;
29/08/2019;0600;;;;;;;;;;;;;;;;;;
29/08/2019;0700;;;;;;;;;;;;;;;;;;
29/08/2019;0800;;;;;;;;;;;;;;;;;;
29/08/2019;0900;;;;;;;;;;;;;;;;;;
29/08/2019;1000;;;;;;;;;;;;;;;;;;
29/08/2019;1100;;;;;;;;;;;;;;;;;;
29/08/2019;1200;;;;;;;;;;;;;;;;;;
29/08/2019;1300;;;;;;;;;;;;;;;;;;
29/08/2019;1400;;;;;;;;;;;;;;;;;;
29/08/2019;1500;;;;;;;;;;;;;;;;;;
29/08/2019;1600;;;;;;;;;;;;;;;;;;
29/08/2019;1700;;;;;;;;;;;;;;;;;;
29/08/2019;1800;;;;;;;;;;;;;;;;;;
29/08/2019;1900;;;;;;;;;;;;;;;;;;
29/08/2019;2000;;;;;;;;;;;;;;;;;;
29/08/2019;2100;;;;;;;;;;;;;;;;;;
29/08/2019;2200;;;;;;;;;;;;;;;;;;
29/08/2019;2300;;;;;;;;;;;;;;;;;;
30/08/2019;0000;;;;;;;;;;;;;;;;;;
30/08/2019;0100;;;;;;;;;;;;;;;;;;
30/08/2019;0200;;;;;;;;;;;;;;;;;;
30/08/2019;0300;;;;;;;;;;;;;;;;;;
30/08/2019;0400;;;;;;;;;;;;;;;;;;
30/08/2019;0500;;;;;;;;;;;;;;;;;;
30/08/2019;0600;;;;;;;;;;;;;;;;;;
30/08/2019;0700;;;;;;;;;;;;;;;;;;
30/08/2019;0800;;;;;;;;;;;;;;;;;;
30/08/2019;0900;;;;;;;;;;;;;;;;;;
30/08/2019;1000;;;;;;;;;;;;;;;;;;
30/08/2019;1100;;;;;;;;;;;;;;;;;;
30/08/2019;1200;;;;;;;;;;;;;;;;;;
30/08/2019;1300;;;;;;;;;;;;;;;;;;
30/08/2019;1400;;;;;;;;;;;;;;;;;;
30/08/2019;1500;;;;;;;;;;;;;;;;;;
30/08/2019;1600;;;;;;;;;;;;;;;;;;
30/08/2019;1700;;;;;;;;;;;;;;;;;;
30/08/2019;1800;;;;;;;;;;;;;;;;;;
30/08/2019;1900;;;;;;;;;;;;;;;;;;
30/08/2019;2000;;;;;;;;;;;;;;;;;;
30/08/2019;2100;;;;;;;;;;;;;;;;;;
30/08/2019;2200;;;;;;;;;;;;;;;;;;
30/08/2019;2300;;;;;;;;;;;;;;;;;;
31/08/2019;0000;;;;;;;;;;;;;;;;;;
31/08/2019;0100;;;;;;;;;;;;;;;;;;
31/08/2019;0200;;;;;;;;;;;;;;;;;;
31/08/2019;0300;;;;;;;;;;;;;;;;;;
31/08/2019;0400;;;;;;;;;;;;;;;;;;
31/08/2019;0500;;;;;;;;;;;;;;;;;;
31/08/2019;0600;;;;;;;;;;;;;;;;;;
31/08/2019;0700;;;;;;;;;;;;;;;;;;
31/08/2019;0800;;;;;;;;;;;;;;;;;;
31/08/2019;0900;;;;;;;;;;;;;;;;;;
31/08/2019;1000;;;;;;;;;;;;;;;;;;
31/08/2019;1100;;;;;;;;;;;;;;;;;;
31/08/2019;1200;;;;;;;;;;;;;;;;;;
31/08/2019;1300;;;;;;;;;;;;;;;;;;
31/08/2019;1400;;;;;;;;;;;;;;;;;;
31/08/2019;1500;;;;;;;;;;;;;;;;;;
31/08/2019;1600;;;;;;;;;;;;;;;;;;
31/08/2019;1700;;;;;;;;;;;;;;;;;;
31/08/2019;1800;;;;;;;;;;;;;;;;;;
31/08/2019;1900;;;;;;;;;;;;;;;;;;
31/08/2019;2000;;;;;;;;;;;;;;;;;;
31/08/2019;2100;;;;;;;;;;;;;;;;;;
31/08/2019;2200;;;;;;;;;;;;;;;;;;
31/08/2019;2300;;;;;;;;;;;;;;;;;;
01/09/2019;0000;;;;;;;;;;;;;;;;;;
01/09/2019;0100;;;;;;;;;;;;;;;;;;
01/09/2019;0200;;;;;;;;;;;;;;;;;;
01/09/2019;0300;;;;;;;;;;;;;;;;;;
01/09/2019;0400;;;;;;;;;;;;;;;;;;
01/09/2019;0500;;;;;;;;;;;;;;;;;;
01/09/2019;0600;;;;;;;;;;;;;;;;;;
01/09/2019;0700;;;;;;;;;;;;;;;;;;
01/09/2019;0800;;;;;;;;;;;;;;;;;;
01/09/2019;0900;;;;;;;;;;;;;;;;;;
01/09/2019;1000;;;;;;;;;;;;;;;;;;
01/09/2019;1100;;;;;;;;;;;;;;;;;;
01/09/2019;1200;;;;;;;;;;;;;;;;;;
01/09/2019;1300;;;;;;;;;;;;;;;;;;
01/09/2019;1400;;;;;;;;;;;;;;;;;;
01/09/2019;1500;;;;;;;;;;;;;;;;;;
01/09/2019;1600;;;;;;;;;;;;;;;;;;
01/09/2019;1700;;;;;;;;;;;;;;;;;;
01/09/2019;1800;;;;;;;;;;;;;;;;;;
01/09/2019;1900;;;;;;;;;;;;;;;;;;
01/09/2019;2000;;;;;;;;;;;;;;;;;;
01/09/2019;2100;;;;;;;;;;;;;;;;;;
01/09/2019;2200;;;;;;;;;;;;;;;;;;
01/09/2019;2300;;;;;;;;;;;;;;;;;;
02/09/2019;0000;;;;;;;;;;;;;;;;;;
02/09/2019;0100;;;;;;;;;;;;;;;;;;
02/09/2019;0200;;;;;;;;;;;;;;;;;;
02/09/2019;0300;;;;;;;;;;;;;;;;;;
02/09/2019;0400;;;;;;;;;;;;;;;;;;
02/09/2019;0500;;;;;;;;;;;;;;;;;;
02/09/2019;0600;;;;;;;;;;;;;;;;;;
02/09/2019;0700;;;;;;;;;;;;;;;;;;
02/09/2019;0800;;;;;;;;;;;;;;;;;;
02/09/2019;0900;;;;;;;;;;;;;;;;;;
02/09/2019;1000;;;;;;;;;;;;;;;;;;
02/09/2019;1100;;;;;;;;;;;;;;;;;;
02/09/2019;1200;;;;;;;;;;;;;;;;;;
02/09/2019;1300;;;;;;;;;;;;;;;;;;
02/09/2019;1400;;;;;;;;;;;;;;;;;;
02/09/2019;1500;;;;;;;;;;;;;;;;;;
02/09/2019;1600;;;;;;;;;;;;;;;;;;
02/09/2019;1700;;;;;;;;;;;;;;;;;;
02/09/2019;1800;;;;;;;;;;;;;;;;;;
02/09/2019;1900;;;;;;;;;;;;;;;;;;
02/09/2019;2000;;;;;;;;;;;;;;;;;;
02/09/2019;2100;;;;;;;;;;;;;;;;;;
02/09/2019;2200;;;;;;;;;;;;;;;;;;
02/09/2019;2300;;;;;;;;;;;;;;;;;;
03/09/2019;0000;;;;;;;;;;;;;;;;;;
03/09/2019;0100;;;;;;;;;;;;;;;;;;
03/09/2019;0200;;;;;;;;;;;;;;;;;;
03/09/2019;0300;;;;;;;;;;;;;;;;;;
03/09/2019;0400;;;;;;;;;;;;;;;;;;
03/09/2019;0500;;;;;;;;;;;;;;;;;;
03/09/2019;0600;;;;;;;;;;;;;;;;;;
03/09/2019;0700;;;;;;;;;;;;;;;;;;
03/09/2019;0800;;;;;;;;;;;;;;;;;;
03/09/2019;0900;;;;;;;;;;;;;;;;;;
03/09/2019;1000;;;;;;;;;;;;;;;;;;
03/09/2019;1100;;;;;;;;;;;;;;;;;;
03/09/2019;1200;;;;;;;;;;;;;;;;;;
03/09/2019;1300;;;;;;;;;;;;;;;;;;
03/09/2019;1400;;;;;;;;;;;;;;;;;;
03/09/2019;1500;;;;;;;;;;;;;;;;;;
03/09/2019;1600;;;;;;;;;;;;;;;;;;
03/09/2019;1700;;;;;;;;;;;;;;;;;;
03/09/2019;1800;;;;;;;;;;;;;;;;;;
03/09/2019;1900;;;;;;;;;;;;;;;;;;
03/09/2019;2000;;;;;;;;;;;;;;;;;;
03/09/2019;2100;;;;;;;;;;;;;;;;;;
03/09/2019;2200;;;;;;;;;;;;;;;;;;
03/09/2019;2300;;;;;;;;;;;;;;;;;;
04/09/2019;0000;;;;;;;;;;;;;;;;;;
04/09/2019;0100;;;;;;;;;;;;;;;;;;
04/09/2019;0200;;;;;;;;;;;;;;;;;;
04/09/2019;0300;;;;;;;;;;;;;;;;;;
04/09/2019;0400;;;;;;;;;;;;;;;;;;
04/09/2019;0500;;;;;;;;;;;;;;;;;;
04/09/2019;0600;;;;;;;;;;;;;;;;;;
04/09/2019;0700;;;;;;;;;;;;;;;;;;
04/09/2019;0800;;;;;;;;;;;;;;;;;;
04/09/2019;0900;;;;;;;;;;;;;;;;;;
04/09/2019;1000;;;;;;;;;;;;;;;;;;
04/09/2019;1100;;;;;;;;;;;;;;;;;;
04/09/2019;1200;;;;;;;;;;;;;;;;;;
04/09/2019;1300;;;;;;;;;;;;;;;;;;
04/09/2019;1400;;;;;;;;;;;;;;;;;;
04/09/2019;1500;;;;;;;;;;;;;;;;;;
04/09/2019;1600;;;;;;;;;;;;;;;;;;
04/09/2019;1700;;;;;;;;;;;;;;;;;;
04/09/2019;1800;;;;;;;;;;;;;;;;;;
04/09/2019;1900;;;;;;;;;;;;;;;;;;
04/09/2019;2000;;;;;;;;;;;;;;;;;;
04/09/2019;2100;;;;;;;;;;;;;;;;;;
04/09/2019;2200;;;;;;;;;;;;;;;;;;
04/09/2019;2300;;;;;;;;;;;;;;;;;;
05/09/2019;0000;;;;;;;;;;;;;;;;;;
05/09/2019;0100;;;;;;;;;;;;;;;;;;
05/09/2019;0200;;;;;;;;;;;;;;;;;;
05/09/2019;0300;;;;;;;;;;;;;;;;;;
05/09/2019;0400;;;;;;;;;;;;;;;;;;
05/09/2019;0500;;;;;;;;;;;;;;;;;;
05/09/2019;0600;;;;;;;;;;;;;;;;;;
05/09/2019;0700;;;;;;;;;;;;;;;;;;
05/09/2019;0800;;;;;;;;;;;;;;;;;;
05/09/2019;0900;;;;;;;;;;;;;;;;;;
05/09/2019;1000;;;;;;;;;;;;;;;;;;
05/09/2019;1100;;;;;;;;;;;;;;;;;;
05/09/2019;1200;;;;;;;;;;;;;;;;;;
05/09/2019;1300;;;;;;;;;;;;;;;;;;
05/09/2019;1400;;;;;;;;;;;;;;;;;;
05/09/2019;1500;;;;;;;;;;;;;;;;;;
05/09/2019;1600;;;;;;;;;;;;;;;;;;
05/09/2019;1700;;;;;;;;;;;;;;;;;;
05/09/2019;1800;;;;;;;;;;;;;;;;;;
05/09/2019;1900;;;;;;;;;;;;;;;;;;
05/09/2019;2000;;;;;;;;;;;;;;;;;;
05/09/2019;2100;;;;;;;;;;;;;;;;;;
05/09/2019;2200;;;;;;;;;;;;;;;;;;
05/09/2019;2300;;;;;;;;;;;;;;;;;;
06/09/2019;0000;;;;;;;;;;;;;;;;;;
06/09/2019;0100;;;;;;;;;;;;;;;;;;
06/09/2019;0200;;;;;;;;;;;;;;;;;;
06/09/2019;0300;;;;;;;;;;;;;;;;;;
06/09/2019;0400;;;;;;;;;;;;;;;;;;
06/09/2019;0500;;;;;;;;;;;;;;;;;;
06/09/2019;0600;;;;;;;;;;;;;;;;;;
06/09/2019;0700;;;;;;;;;;;;;;;;;;
06/09/2019;0800;;;;;;;;;;;;;;;;;;
06/09/2019;0900;;;;;;;;;;;;;;;;;;
06/09/2019;1000;;;;;;;;;;;;;;;;;;
06/09/2019;1100;;;;;;;;;;;;;;;;;;
06/09/2019;1200;;;;;;;;;;;;;;;;;;
06/09/2019;1300;;;;;;;;;;;;;;;;;;
06/09/2019;1400;;;;;;;;;;;;;;;;;;
06/09/2019;1500;;;;;;;;;;;;;;;;;;
06/09/2019;1600;;;;;;;;;;;;;;;;;;
06/09/2019;1700;;;;;;;;;;;;;;;;;;
06/09/2019;1800;;;;;;;;;;;;;;;;;;
06/09/2019;1900;;;;;;;;;;;;;;;;;;
06/09/2019;2000;;;;;;;;;;;;;;;;;;
06/09/2019;2100;;;;;;;;;;;;;;;;;;
06/09/2019;2200;;;;;;;;;;;;;;;;;;
06/09/2019;2300;;;;;;;;;;;;;;;;;;
07/09/2019;0000;;;;;;;;;;;;;;;;;;
07/09/2019;0100;;;;;;;;;;;;;;;;;;
07/09/2019;0200;;;;;;;;;;;;;;;;;;
07/09/2019;0300;;;;;;;;;;;;;;;;;;
07/09/2019;0400;;;;;;;;;;;;;;;;;;
07/09/2019;0500;;;;;;;;;;;;;;;;;;
07/09/2019;0600;;;;;;;;;;;;;;;;;;
07/09/2019;0700;;;;;;;;;;;;;;;;;;
07/09/2019;0800;;;;;;;;;;;;;;;;;;
07/09/2019;0900;;;;;;;;;;;;;;;;;;
07/09/2019;1000;;;;;;;;;;;;;;;;;;
07/09/2019;1100;;;;;;;;;;;;;;;;;;
07/09/2019;1200;;;;;;;;;;;;;;;;;;
07/09/2019;1300;;;;;;;;;;;;;;;;;;
07/09/2019;1400;;;;;;;;;;;;;;;;;;
07/09/2019;1500;;;;;;;;;;;;;;;;;;
07/09/2019;1600;;;;;;;;;;;;;;;;;;
07/09/2019;1700;;;;;;;;;;;;;;;;;;
07/09/2019;1800;;;;;;;;;;;;;;;;;;
07/09/2019;1900;;;;;;;;;;;;;;;;;;
07/09/2019;2000;;;;;;;;;;;;;;;;;;
07/09/2019;2100;;;;;;;;;;;;;;;;;;
07/09/2019;2200;;;;;;;;;;;;;;;;;;
07/09/2019;2300;;;;;;;;;;;;;;;;;;
08/09/2019;0000;;;;;;;;;;;;;;;;;;
08/09/2019;0100;;;;;;;;;;;;;;;;;;
08/09/2019;0200;;;;;;;;;;;;;;;;;;
08/09/2019;0300;;;;;;;;;;;;;;;;;;
08/09/2019;0400;;;;;;;;;;;;;;;;;;
08/09/2019;0500;;;;;;;;;;;;;;;;;;
08/09/2019;0600;;;;;;;;;;;;;;;;;;
08/09/2019;0700;;;;;;;;;;;;;;;;;;
08/09/2019;0800;;;;;;;;;;;;;;;;;;
08/09/2019;0900;;;;;;;;;;;;;;;;;;
08/09/2019;1000;;;;;;;;;;;;;;;;;;
08/09/2019;1100;;;;;;;;;;;;;;;;;;
08/09/2019;1200;;;;;;;;;;;;;;;;;;
08/09/2019;1300;;;;;;;;;;;;;;;;;;
08/09/2019;1400;;;;;;;;;;;;;;;;;;
08/09/2019;1500;;;;;;;;;;;;;;;;;;
08/09/2019;1600;;;;;;;;;;;;;;;;;;
08/09/2019;1700;;;;;;;;;;;;;;;;;;
08/09/2019;1800;;;;;;;;;;;;;;;;;;
08/09/2019;1900;;;;;;;;;;;;;;;;;;
08/09/2019;2000;;;;;;;;;;;;;;;;;;
08/09/2019;2100;;;;;;;;;;;;;;;;;;
08/09/2019;2200;;;;;;;;;;;;;;;;;;
08/09/2019;2300;;;;;;;;;;;;;;;;;;
09/09/2019;0000;;;;;;;;;;;;;;;;;;
09/09/2019;0100;;;;;;;;;;;;;;;;;;
09/09/2019;0200;;;;;;;;;;;;;;;;;;
09/09/2019;0300;;;;;;;;;;;;;;;;;;
09/09/2019;0400;;;;;;;;;;;;;;;;;;
09/09/2019;0500;;;;;;;;;;;;;;;;;;
09/09/2019;0600;;;;;;;;;;;;;;;;;;
09/09/2019;0700;;;;;;;;;;;;;;;;;;
09/09/2019;0800;;;;;;;;;;;;;;;;;;
09/09/2019;0900;;;;;;;;;;;;;;;;;;
09/09/2019;1000;25,7;;;66,0;;;18,9;;;1004,9;;;;;;283,40;0,0;
09/09/2019;1100;27,1;27,1;25,6;62,0;66,0;62,0;19,1;19,4;18,6;1005,3;1005,3;1004,9;;;;1188,52;0,0;
09/09/2019;1200;;;;;;;;;;;;;;;;;;
09/09/2019;1300;;;;;;;;;;;;;;;;;;
09/09/2019;1400;;;;;;;;;;;;;;;;;;
09/09/2019;1500;;;;;;;;;;;;;;;;;;
09/09/2019;1600;;;;;;;;;;;;;;;;;;
09/09/2019;1700;;;;;;;;;;;;;;;;;;
09/09/2019;1800;;;;;;;;;;;;;;;;;;
09/09/2019;1900;;;;;;;;;;;;;;;;;;
09/09/2019;2000;;;;;;;;;;;;;;;;;;
09/09/2019;2100;;;;;;;;;;;;;;;;;;
09/09/2019;2200;;;;;;;;;;;;;;;;;;
09/09/2019;2300;;;;;;;;;;;;;;;;;;
10/09/2019;0000;;;;;;;;;;;;;;;;;;
10/09/2019;0100;;;;;;;;;;;;;;;;;;
10/09/2019;0200;;;;;;;;;;;;;;;;;;
10/09/2019;0300;;;;;;;;;;;;;;;;;;
10/09/2019;0400;;;;;;;;;;;;;;;;;;
10/09/2019;0500;;;;;;;;;;;;;;;;;;
10/09/2019;0600;;;;;;;;;;;;;;;;;;
10/09/2019;0700;;;;;;;;;;;;;;;;;;
10/09/2019;0800;;;;;;;;;;;;;;;;;;
10/09/2019;0900;;;;;;;;;;;;;;;;;;
10/09/2019;1000;;;;;;;;;;;;;;;;;;
10/09/2019;1100;;;;;;;;;;;;;;;;;;
10/09/2019;1200;;;;;;;;;;;;;;;;;;
10/09/2019;1300;;;;;;;;;;;;;;;;;;
10/09/2019;1400;;;;;;;;;;;;;;;;;;
10/09/2019;1500;;;;;;;;;;;;;;;;;;
10/09/2019;1600;;;;;;;;;;;;;;;;;;
10/09/2019;1700;;;;;;;;;;;;;;;;;;
10/09/2019;1800;;;;;;;;;;;;;;;;;;
10/09/2019;1900;;;;;;;;;;;;;;;;;;
10/09/2019;2000;;;;;;;;;;;;;;;;;;
10/09/2019;2100;;;;;;;;;;;;;;;;;;
10/09/2019;2200;;;;;;;;;;;;;;;;;;
10/09/2019;2300;;;;;;;;;;;;;;;;;;
11/09/2019;0000;;;;;;;;;;;;;;;;;;
11/09/2019;0100;;;;;;;;;;;;;;;;;;
11/09/2019;0200;;;;;;;;;;;;;;;;;;
11/09/2019;0300;;;;;;;;;;;;;;;;;;
11/09/2019;0400;;;;;;;;;;;;;;;;;;
11/09/2019;0500;;;;;;;;;;;;;;;;;;
11/09/2019;0600;;;;;;;;;;;;;;;;;;
11/09/2019;0700;;;;;;;;;;;;;;;;;;
11/09/2019;0800;;;;;;;;;;;;;;;;;;
11/09/2019;0900;;;;;;;;;;;;;;;;;;
11/09/2019;1000;;;;;;;;;;;;;;;;;;
11/09/2019;1100;;;;;;;;;;;;;;;;;;
11/09/2019;1200;;;;;;;;;;;;;;;;;;
11/09/2019;1300;;;;;;;;;;;;;;;;;;
11/09/2019;1400;;;;;;;;;;;;;;;;;;
11/09/2019;1500;;;;;;;;;;;;;;;;;;
11/09/2019;1600;;;;;;;;;;;;;;;;;;
11/09/2019;1700;;;;;;;;;;;;;;;;;;
11/09/2019;1800;;;;;;;;;;;;;;;;;;
11/09/2019;1900;;;;;;;;;;;;;;;;;;
11/09/2019;2000;;;;;;;;;;;;;;;;;;
11/09/2019;2100;;;;;;;;;;;;;;;;;;
11/09/2019;2200;;;;;;;;;;;;;;;;;;
11/09/2019;2300;;;;;;;;;;;;;;;;;;
12/09/2019;0000;;;;;;;;;;;;;;;;;;
12/09/2019;0100;;;;;;;;;;;;;;;;;;
12/09/2019;0200;;;;;;;;;;;;;;;;;;
12/09/2019;0300;;;;;;;;;;;;;;;;;;
12/09/2019;0400;;;;;;;;;;;;;;;;;;
12/09/2019;0500;;;;;;;;;;;;;;;;;;
12/09/2019;0600;;;;;;;;;;;;;;;;;;
12/09/2019;0700;;;;;;;;;;;;;;;;;;
12/09/2019;0800;;;;;;;;;;;;;;;;;;
12/09/2019;0900;;;;;;;;;;;;;;;;;;
12/09/2019;1000;;;;;;;;;;;;;;;;;;
12/09/2019;1100;;;;;;;;;;;;;;;;;;
12/09/2019;1200;;;;;;;;;;;;;;;;;;
12/09/2019;1300;;;;;;;;;;;;;;;;;;
12/09/2019;1400;;;;;;;;;;;;;;;;;;
12/09/2019;1500;;;;;;;;;;;;;;;;;;
12/09/2019;1600;;;;;;;;;;;;;;;;;;
12/09/2019;1700;;;;;;;;;;;;;;;;;;
12/09/2019;1800;;;;;;;;;;;;;;;;;;
12/09/2019;1900;;;;;;;;;;;;;;;;;;
12/09/2019;2000;;;;;;;;;;;;;;;;;;
12/09/2019;2100;;;;;;;;;;;;;;;;;;
12/09/2019;2200;;;;;;;;;;;;;;;;;;
12/09/2019;2300;;;;;;;;;;;;;;;;;;
13/09/2019;0000;;;;;;;;;;;;;;;;;;
13/09/2019;0100;;;;;;;;;;;;;;;;;;
13/09/2019;0200;;;;;;;;;;;;;;;;;;
13/09/2019;0300;;;;;;;;;;;;;;;;;;
13/09/2019;0400;;;;;;;;;;;;;;;;;;
13/09/2019;0500;;;;;;;;;;;;;;;;;;
13/09/2019;0600;;;;;;;;;;;;;;;;;;
13/09/2019;0700;;;;;;;;;;;;;;;;;;
13/09/2019;0800;;;;;;;;;;;;;;;;;;
13/09/2019;0900;;;;;;;;;;;;;;;;;;
13/09/2019;1000;;;;;;;;;;;;;;;;;;
13/09/2019;1100;;;;;;;;;;;;;;;;;;
13/09/2019;1200;;;;;;;;;;;;;;;;;;
13/09/2019;1300;;;;;;;;;;;;;;;;;;
13/09/2019;1400;;;;;;;;;;;;;;;;;;
13/09/2019;1500;;;;;;;;;;;;;;;;;;
13/09/2019;1600;;;;;;;;;;;;;;;;;;
13/09/2019;1700;;;;;;;;;;;;;;;;;;
13/09/2019;1800;;;;;;;;;;;;;;;;;;
13/09/2019;1900;;;;;;;;;;;;;;;;;;
13/09/2019;2000;;;;;;;;;;;;;;;;;;
13/09/2019;2100;;;;;;;;;;;;;;;;;;
13/09/2019;2200;;;;;;;;;;;;;;;;;;
13/09/2019;2300;;;;;;;;;;;;;;;;;;
14/09/2019;0000;;;;;;;;;;;;;;;;;;
14/09/2019;0100;;;;;;;;;;;;;;;;;;
14/09/2019;0200;;;;;;;;;;;;;;;;;;
14/09/2019;0300;;;;;;;;;;;;;;;;;;
14/09/2019;0400;;;;;;;;;;;;;;;;;;
14/09/2019;0500;;;;;;;;;;;;;;;;;;
14/09/2019;0600;;;;;;;;;;;;;;;;;;
14/09/2019;0700;;;;;;;;;;;;;;;;;;
14/09/2019;0800;;;;;;;;;;;;;;;;;;
14/09/2019;0900;;;;;;;;;;;;;;;;;;
14/09/2019;1000;;;;;;;;;;;;;;;;;;
14/09/2019;1100;;;;;;;;;;;;;;;;;;
14/09/2019;1200;;;;;;;;;;;;;;;;;;
14/09/2019;1300;;;;;;;;;;;;;;;;;;
14/09/2019;1400;;;;;;;;;;;;;;;;;;
14/09/2019;1500;;;;;;;;;;;;;;;;;;
14/09/2019;1600;;;;;;;;;;;;;;;;;;
